@relation InstanceResultListener

@attribute Key_Dataset {'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2','snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-25,27','snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-Rfirst-last-precision1','snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1','snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.PART,weka.classifiers.trees.J48,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {48055541465867954,8121455039782598361,-217733168393644444,-3080186098777067172,1116839470751428698,5995231201785697655,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 12\n','Number of rules: 11\n','Number of rules: 4\n','Number of rules: 137\n','Number of rules: 144\n','Number of rules: 140\n','Number of rules: 149\n','Number of rules: 154\n','Number of rules: 150\n','Number of rules: 146\n','Number of rules: 129\n','Number of rules: 132\n','Number of rules: 147\n','Number of rules: 151\n','Number of rules: 152\n','Number of rules: 145\n','Number of rules: 158\n','Number of rules: 148\n','Number of rules: 159\n','Number of rules: 156\n','Number of rules: 133\n','Number of rules: 139\n','Number of rules: 153\n','Number of rules: 160\n','Number of rules: 134\n','Number of rules: 141\n','Number of rules: 157\n','Number of rules: 161\n','Number of rules: 136\n','Number of rules: 138\n','Number of rules: 166\n','Number of rules: 164\n','Number of rules: 143\n','Number of rules: 135\n','Number of rules: 163\n','Number of rules: 8\n','Number of rules: 109\n','Number of rules: 112\n','Number of rules: 114\n','Number of rules: 110\n','Number of rules: 100\n','Number of rules: 111\n','Number of rules: 118\n','Number of rules: 102\n','Number of rules: 104\n','Number of rules: 107\n','Number of rules: 105\n','Number of rules: 108\n','Number of rules: 115\n','Number of rules: 117\n','Number of rules: 121\n','Number of rules: 119\n','Number of rules: 113\n','Number of rules: 120\n','Number of rules: 98\n','Number of rules: 101\n','Number of rules: 106\n','Number of rules: 116\n','Number of rules: 122\n','Number of leaves: 18\nSize of the tree: 26\n','Number of leaves: 16\nSize of the tree: 23\n','Number of leaves: 4\nSize of the tree: 5\n','Number of leaves: 201\nSize of the tree: 271\n','Number of leaves: 219\nSize of the tree: 295\n','Number of leaves: 222\nSize of the tree: 299\n','Number of leaves: 216\nSize of the tree: 291\n','Number of leaves: 204\nSize of the tree: 275\n','Number of leaves: 205\nSize of the tree: 276\n','Number of leaves: 207\nSize of the tree: 279\n','Number of leaves: 210\nSize of the tree: 283\n','Number of leaves: 189\nSize of the tree: 255\n','Number of leaves: 199\nSize of the tree: 268\n','Number of leaves: 213\nSize of the tree: 287\n','Number of leaves: 198\nSize of the tree: 267\n','Number of leaves: 208\nSize of the tree: 280\n','Number of leaves: 225\nSize of the tree: 303\n','Number of leaves: 218\nSize of the tree: 293\n','Number of leaves: 192\nSize of the tree: 259\n','Number of leaves: 186\nSize of the tree: 251\n','Number of leaves: 217\nSize of the tree: 292\n','Number of leaves: 183\nSize of the tree: 247\n','Number of leaves: 226\nSize of the tree: 304\n','Number of leaves: 195\nSize of the tree: 263\n','Number of leaves: 214\nSize of the tree: 288\n','Number of leaves: 211\nSize of the tree: 284\n','Number of leaves: 224\nSize of the tree: 301\n','Number of leaves: 9\nSize of the tree: 13\n','Number of leaves: 200\nSize of the tree: 364\n','Number of leaves: 196\nSize of the tree: 355\n','Number of leaves: 203\nSize of the tree: 366\n','Number of leaves: 190\nSize of the tree: 343\n','Number of leaves: 183\nSize of the tree: 329\n','Number of leaves: 191\nSize of the tree: 347\n','Number of leaves: 201\nSize of the tree: 366\n','Number of leaves: 200\nSize of the tree: 362\n','Number of leaves: 204\nSize of the tree: 371\n','Number of leaves: 204\nSize of the tree: 368\n','Number of leaves: 212\nSize of the tree: 384\n','Number of leaves: 200\nSize of the tree: 361\n','Number of leaves: 191\nSize of the tree: 343\n','Number of leaves: 191\nSize of the tree: 350\n','Number of leaves: 193\nSize of the tree: 350\n','Number of leaves: 194\nSize of the tree: 354\n','Number of leaves: 195\nSize of the tree: 353\n','Number of leaves: 197\nSize of the tree: 355\n','Number of leaves: 196\nSize of the tree: 356\n','Number of leaves: 192\nSize of the tree: 347\n','Number of leaves: 198\nSize of the tree: 356\n','Number of leaves: 193\nSize of the tree: 351\n','Number of leaves: 196\nSize of the tree: 359\n','Number of leaves: 198\nSize of the tree: 358\n','Number of leaves: 194\nSize of the tree: 355\n','Number of leaves: 196\nSize of the tree: 353\n','Number of leaves: 203\nSize of the tree: 368\n','Number of leaves: 204\nSize of the tree: 365\n','Number of leaves: 195\nSize of the tree: 352\n','Number of leaves: 188\nSize of the tree: 341\n','Number of leaves: 199\nSize of the tree: 362\n','Number of leaves: 196\nSize of the tree: 352\n','Number of leaves: 190\nSize of the tree: 342\n','Number of leaves: 198\nSize of the tree: 359\n','Number of leaves: 195\nSize of the tree: 354\n','Number of leaves: 204\nSize of the tree: 370\n','Number of leaves: 203\nSize of the tree: 371\n','Number of leaves: 202\nSize of the tree: 365\n','Number of leaves: 190\nSize of the tree: 346\n','Number of leaves: 197\nSize of the tree: 357\n','Number of leaves: 191\nSize of the tree: 346\n','Number of leaves: 195\nSize of the tree: 358\n','Number of leaves: 205\nSize of the tree: 369\n','Number of leaves: 202\nSize of the tree: 366\n','Number of leaves: 188\nSize of the tree: 335\n','Number of leaves: 192\nSize of the tree: 349\n','Number of leaves: 201\nSize of the tree: 365\n','Number of leaves: 192\nSize of the tree: 348\n','Number of leaves: 196\nSize of the tree: 358\n','Number of leaves: 183\nSize of the tree: 334\n','Number of leaves: 200\nSize of the tree: 365\n','Number of leaves: 199\nSize of the tree: 358\n','Number of leaves: 187\nSize of the tree: 336\n','Number of leaves: 209\nSize of the tree: 380\n','Number of leaves: 197\nSize of the tree: 356\n','Number of leaves: 208\nSize of the tree: 378\n','Number of leaves: 194\nSize of the tree: 353\n','Number of leaves: 183\nSize of the tree: 332\n','Number of leaves: 189\nSize of the tree: 341\n','Number of leaves: 208\nSize of the tree: 372\n','Number of leaves: 189\nSize of the tree: 346\n','Number of leaves: 205\nSize of the tree: 373\n','Number of leaves: 190\nSize of the tree: 345\n','Number of leaves: 206\nSize of the tree: 372\n','Number of leaves: 191\nSize of the tree: 345\n','Number of leaves: 201\nSize of the tree: 368\n','Number of leaves: 192\nSize of the tree: 350\n','Number of leaves: 202\nSize of the tree: 368\n','Number of leaves: 194\nSize of the tree: 351\n','Number of leaves: 191\nSize of the tree: 348\n','Number of leaves: 186\nSize of the tree: 335\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,610,498,0,55.054152,44.945848,0,0.400072,0.278051,0.374367,74.240562,86.511373,2212.929118,1650.334145,562.594973,1.997228,1.489471,0.507757,815.821575,0.736301,36.866141,0.565737,142,0.142357,122,0.857643,735,0.434263,109,0.537879,0.565737,0.551456,0.415991,0.789851,0.499674,0.550542,0.150647,0.849353,0.449458,0.550995,0.550542,0.550507,0.400008,0.797608,0.549059,0.550478,0.550542,0,0.635,0,0.625,0,625,547314,529885,60358,99.909747,93.050542,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,621,487,0,56.046931,43.953069,0,0.413439,0.280312,0.37279,74.840849,86.142315,2213.180688,1636.514733,576.665954,1.997455,1.476999,0.520457,809.116988,0.73025,36.559012,0.531746,134,0.153037,131,0.846963,725,0.468254,118,0.50566,0.531746,0.518375,0.372139,0.786389,0.47606,0.560469,0.146576,0.853424,0.439531,0.562119,0.560469,0.560859,0.414494,0.799101,0.54725,0.559501,0.560469,0.005,0.655,0,0.609375,0,609.375,534666,529885,60358,99.638989,93.840253,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,621,487,0,56.046931,43.953069,0,0.413469,0.284063,0.378784,75.843804,87.529466,2213.071822,1700.350387,512.721435,1.997357,1.534612,0.462745,786.603983,0.709931,35.543536,0.56746,143,0.142523,122,0.857477,734,0.43254,109,0.539623,0.56746,0.553191,0.417566,0.776334,0.477657,0.560469,0.146989,0.853011,0.439531,0.562336,0.560469,0.560938,0.414126,0.783945,0.535373,0.560687,0.560469,0,0.65,0,0.625,0,625,547786,529885,60358,99.819495,93.885379,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,646,461,0,58.355917,41.644083,0,0.445056,0.277087,0.366983,73.983332,84.80494,2210.931085,1570.915684,640.015401,1.997228,1.419075,0.578153,831.692577,0.751303,37.6173,0.593625,149,0.174065,149,0.825935,707,0.406375,102,0.5,0.593625,0.542805,0.396082,0.805286,0.490199,0.583559,0.137504,0.862496,0.416441,0.58812,0.583559,0.584514,0.447224,0.818954,0.570112,0.583271,0.583559,0,0.673,0,0.625,0,625,545959,529938,60305,99.909666,94.03794,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,600,507,0,54.200542,45.799458,0,0.389022,0.286704,0.380804,76.550976,87.998774,2210.931085,1702.878525,508.05256,1.997228,1.538282,0.458945,770.341265,0.695882,34.842392,0.525896,132,0.156542,134,0.843458,722,0.474104,119,0.496241,0.525896,0.510638,0.361975,0.773842,0.465435,0.542005,0.152662,0.847338,0.457995,0.542814,0.542005,0.542217,0.389361,0.780536,0.519799,0.541456,0.542005,0,0.651,0,0.640625,0,640.625,547351,529938,60305,99.819332,94.150858,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,606,501,0,54.742547,45.257453,0,0.396499,0.281959,0.3753,75.284164,86.727073,2210.931085,1660.734937,550.196148,1.997228,1.500212,0.497015,798.49321,0.721313,36.115699,0.545817,137,0.161215,138,0.838785,718,0.454183,114,0.498182,0.545817,0.520913,0.372698,0.799952,0.48092,0.547425,0.150311,0.849689,0.452575,0.549086,0.547425,0.54782,0.397317,0.793113,0.541155,0.546784,0.547425,0,0.651,0,0.625,0,625,544015,529938,60305,99.728997,93.925023,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,616,491,0,55.64589,44.35411,0,0.407761,0.278132,0.372999,74.262227,86.195306,2210.931085,1636.045652,574.885433,1.997228,1.477909,0.519318,817.401442,0.738393,36.970915,0.537849,135,0.142523,122,0.857477,734,0.462151,116,0.525292,0.537849,0.531496,0.39206,0.807029,0.500943,0.556459,0.14845,0.85155,0.443541,0.556621,0.556459,0.556102,0.408162,0.79849,0.548921,0.554855,0.556459,0,0.655,0,0.625,0,625,544207,529938,60305,99.728997,93.315266,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,612,495,0,55.284553,44.715447,0,0.402863,0.280692,0.376831,74.945884,87.080752,2210.931085,1666.767464,544.163621,1.997228,1.505662,0.491566,803.248893,0.725609,36.330797,0.545817,137,0.121495,104,0.878505,752,0.454183,114,0.568465,0.545817,0.556911,0.430528,0.80587,0.526052,0.552846,0.150208,0.849792,0.447154,0.553432,0.552846,0.552972,0.403031,0.788863,0.53733,0.552757,0.552846,0,0.639,0,0.609375,0,609.375,544039,529938,60305,99.819332,93.292683,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,626,482,0,56.498195,43.501805,0,0.41932,0.28243,0.374482,75.410002,86.538153,2212.914869,1651.871891,561.042978,1.997216,1.490859,0.506356,797.87748,0.720106,36.055498,0.525896,132,0.14119,121,0.85881,736,0.474104,119,0.521739,0.525896,0.52381,0.383631,0.780247,0.464851,0.564982,0.145299,0.854701,0.435018,0.565398,0.564982,0.565078,0.419799,0.797036,0.543441,0.563768,0.564982,0.007,0.65,0,0.625,0,625,544018,529885,60358,99.819495,94.223827,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,621,487,0,56.046931,43.953069,0,0.414036,0.279714,0.373549,74.682681,86.319936,2213.071822,1649.741153,563.330669,1.997357,1.488936,0.508421,813.615043,0.73431,36.76406,0.583333,147,0.158879,136,0.841121,720,0.416667,105,0.519435,0.583333,0.549533,0.407989,0.804911,0.512781,0.560469,0.146032,0.853968,0.439531,0.562155,0.560469,0.560674,0.414554,0.795325,0.547364,0.560344,0.560469,0,0.636,0,0.640625,0,640.625,538010,529885,60358,99.638989,93.614621,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,603,505,0,54.422383,45.577617,0,0.392461,0.282149,0.375344,75.332946,86.73465,2213.071822,1649.63713,563.434692,1.997357,1.488842,0.508515,797.646064,0.719897,36.042484,0.587302,148,0.167056,143,0.832944,713,0.412698,104,0.508591,0.587302,0.54512,0.400297,0.799898,0.474651,0.544224,0.151684,0.848316,0.455776,0.546389,0.544224,0.54426,0.392815,0.790217,0.535056,0.544678,0.544224,0,0.636,0.015625,0.609375,15.625,609.375,534762,529885,60358,99.729242,93.953069,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,626,482,0,56.498195,43.501805,0,0.419175,0.279598,0.371936,74.653646,85.949565,2212.929118,1618.905446,594.023672,1.997228,1.461106,0.536122,814.816361,0.735394,36.820717,0.581673,146,0.134189,115,0.865811,742,0.418327,105,0.559387,0.581673,0.570313,0.441411,0.81496,0.529333,0.564982,0.146107,0.853893,0.435018,0.565612,0.564982,0.564569,0.419198,0.800473,0.548842,0.564603,0.564982,0,0.651,0,0.640625,0,640.625,538106,529885,60358,99.819495,93.772563,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9967,1108,619,489,0,55.866426,44.133574,0,0.411584,0.275351,0.368601,73.51961,85.178919,2212.929118,1597.471871,615.457247,1.997228,1.441762,0.555467,835.6999,0.754242,37.764422,0.533865,134,0.171529,147,0.828471,710,0.466135,117,0.476868,0.533865,0.503759,0.348604,0.784644,0.480848,0.558664,0.146181,0.853819,0.441336,0.561679,0.558664,0.559613,0.413217,0.805846,0.56249,0.55805,0.558664,0,0.656,0,0.625,0,625,547170,529885,60358,99.909747,93.388989,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,608,499,0,54.923216,45.076784,0,0.398268,0.282574,0.379838,75.446572,87.773465,2211.039951,1691.208712,519.831239,1.997326,1.52774,0.469586,789.570655,0.713253,35.710375,0.513944,129,0.153037,131,0.846963,725,0.486056,122,0.496154,0.513944,0.504892,0.356484,0.758766,0.467684,0.549232,0.150741,0.849259,0.450768,0.550562,0.549232,0.549657,0.399062,0.788949,0.529632,0.548528,0.549232,0,0.676,0,0.59375,0,593.75,547447,529938,60305,99.728997,93.270099,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,600,507,0,54.200542,45.799458,0,0.388741,0.283597,0.378315,75.721491,87.423624,2210.931085,1676.027521,534.903564,1.997228,1.514027,0.483201,785.954907,0.709986,35.548594,0.573705,144,0.130841,112,0.869159,744,0.426295,107,0.5625,0.573705,0.568047,0.439804,0.8025,0.517477,0.542005,0.153675,0.846325,0.457995,0.543118,0.542005,0.542239,0.388689,0.787875,0.532151,0.542901,0.542005,0,0.638,0,0.609375,0,609.375,547463,529938,60305,99.909666,93.789521,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,628,479,0,56.729901,43.270099,0,0.422367,0.280603,0.375574,74.921911,86.79018,2210.931085,1662.924708,548.006378,1.997228,1.50219,0.495037,805.285287,0.727448,36.422903,0.569721,143,0.132009,113,0.867991,743,0.430279,108,0.558594,0.569721,0.564103,0.434688,0.820114,0.534338,0.567299,0.144709,0.855291,0.432701,0.567232,0.567299,0.566612,0.422528,0.79719,0.546944,0.565703,0.567299,0.005,0.631,0,0.625,0,625,535439,529938,60305,99.728997,93.405601,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,589,518,0,53.206865,46.793135,0,0.375509,0.281744,0.37711,75.226793,87.145134,2210.931085,1682.444995,528.48609,1.997228,1.519824,0.477404,794.452489,0.717663,35.932938,0.498008,125,0.156542,134,0.843458,722,0.501992,126,0.482625,0.498008,0.490196,0.337733,0.787828,0.471165,0.532069,0.156105,0.843895,0.467931,0.53247,0.532069,0.532219,0.375989,0.789255,0.537328,0.530813,0.532069,0,0.637,0,0.59375,0,593.75,547431,529938,60305,99.548329,93.473351,?,?,?,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R1-8,10-13,16-19,22-25,27-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1',2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20240410.1546,9968,1107,644,463,0,58.175248,41.824752,0,0.441889,0.277522,0.371606,74.099436,85.873393,2210.931085,1624.504604,586.426481,1.997228,1.467484,0.529744,826.280829,0.746414,37.372528,0.553785,139,0.143692,123,0.856308,733,0.446215,112,0.530534,0.553785,0.54191,0.403996,0.793171,0.479648,0.581752,0.139572,0.860428,0.418248,0.582485,0.581752,0.581961,0.442284,0.807211,0.558455,0.58108,0.581752,0.005,0.632,0,0.609375,0,609.375,546023,529938,60305,99.909666,93.405601,?,?,?,?,?
